samples	BAMQC_TOTALREADS	BAMQC_PAIREDREADS	BAMQC_PROPPAIREDREADS	BAMQC_UNMAPREADS	BAMQC_MATEUNMAPREADS	BAMQC_SECONDARYREADS	BAMQC_QUALFAILREADS	BAMQC_READSONTARGET	BAMQC_READSPERSTARTPOINT	BAMQC_AVGREADLENGTH	BAMQC_INSERTMEAN	BAMQC_INSERTSD	BAMQC_SOFTCLIPBASES	BAMQC_HARDCLIPBASES	BAMQC_MISMATCHBASES	run	project	groupID
PROJECT_CANMAN_0006_Ov_P_PE_410_EX	0.015453	92.9269397527988	91.5032679738562	0.27826312042969	34	1.41720054358377	831	77.732479130266	1.13599683544304	133.350487465181	183.166666666667	84.7966521875848	60060	0	4004	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-007-POST
PROJECT_CANMAN_0009_Ov_P_PE_395_EX	0.017389	92.6102708608891	91.4543677037207	0.345045718557709	55	1.09839553740871	1034	74.8346655931911	1.15501040097554	142.65368852459	177.333333333333	49.3175650475794	62062	0	11011	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-010-POST
PROJECT_CANMAN_0010_Ov_P_PE_342_EX	0.014207	91.3634124023369	89.3221651298656	0.211163510945309	26	2.79439712817625	800	49.3207573731259	1.22063387567009	133.800847457627	196.714285714286	46.6773554328443	83083	0	4004	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-012-POST
PROJECT_CANMAN_0010_Ov_P_PE_446_EX	0.014986	93.1002268784199	91.5120779394101	0.306953156279194	39	1.41465367676498	776	80.1548111570799	1.10171365395246	134.308486238532	271.125	129.687545180715	0	0	20020	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-012-PRE
PROJECT_CANMAN_0011_Ov_P_PE_350_EX	0.017746	90.7077651301702	88.9721627408993	0.321199143468951	53	2.76118561929449	1102	73.3292009466922	1.2357773512476	138.362738398459	180.5	60.520657630267	0	0	1001	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-014-PRE
PROJECT_CANMAN_0011_Ov_P_PE_454_EX	0.016604	93.88099253192	92.8210069862684	0.313177547578897	47	0.614309804866297	862	72.3440134907251	1.09574692442882	138.44983320503	259.111111111111	188.309700254332	33033	0	6006	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-014-POST
PROJECT_CANMAN_0014_Ov_P_PE_412_EX	0.01443	93.2155232155232	92.3354123354123	0.249480249480249	32	0.665280665280665	847	76.3063063063063	1.13550021105952	136.483086759349	213.166666666667	53.1833829520295	4004	0	4004	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-017-PRE
PROJECT_CANMAN_0014_Ov_P_PE_432_EX	0.017749	93.5207617330554	92.4615471294157	0.326778973463294	55	0.591582624373204	987	84.5963152853682	1.10741926874833	135.384360503645	250.666666666667	126.544678100486	0	0	3003	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-017-POST
PROJECT_CANMAN_0018_Ov_P_PE_411_EX	0.012714	93.0313040742489	91.5368884694038	0.432593990876199	51	1.16407110272141	683	78.7321063394683	1.12982422621322	140.569918836659	267.285714285714	97.853701712176	0	0	3003	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-021-PRE
PROJECT_CANMAN_0018_Ov_P_PE_421_EX	0.015113	93.9323761000463	93.0324885859856	0.19850459868987	28	0.747700655065176	774	92.7281148679944	1.11806868304978	133.692307692308	202	91.1619438142913	49049	0	5005	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-021-POST
PROJECT_CANMAN_0019_Ov_P_PE_397_EX	0.016611	93.6548070555656	92.5952681957739	0.427427608211426	61	0.740473180422611	860	84.3657817109145	1.1293741832438	132.098283730796	163.111111111111	41.0783653370656	10010	0	14014	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-022-PRE
PROJECT_CANMAN_0019_Ov_P_PE_410_EX	0.015603	93.5781580465295	92.591168365058	0.249951932320708	38	0.903672370697943	822	83.4006280843428	1.14762990330949	142.667009108965	214.555555555556	59.7905810328593	0	0	4004	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-022-POST
PROJECT_CANMAN_0020_Ov_P_PE_386_EX	0.016083	93.3967543368774	92.4951812472797	0.379282472175589	57	0.677734253559659	892	62.2396319094696	1.15707572606116	146.408161906664	224.5	70.3882092399004	82082	0	25025	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-024-POST
PROJECT_CANMAN_0020_Ov_P_PE_410_EX	0.014783	93.9931001826422	93.1407698031523	0.41263613610228	56	0.426165189744977	764	74.4842048298721	1.13522346596945	129.528463476071	194.875	123.589479224568	0	0	6006	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-024-PRE
PROJECT_CANMAN_0023_Ov_P_PE_443_EX	0.012025	92.1829521829522	89.1309771309771	0.133056133056133	13	2.8024948024948	587	66.5945945945946	1.03473065073289	149.991971132161	271	98.9376908294643	35035	0	3003	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-030-PRE
PROJECT_CANMAN_0024_Ov_P_PE_312_EX	0.01563	91.4395393474088	89.9552143314139	0.319897632757518	43	2.98144593730006	822	83.2565579014715	1.2641542816702	142.179541001959	286.625	209.795696750434	22022	0	10010	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-031-POST
PROJECT_CANMAN_0024_Ov_P_PE_366_EX	0.015482	93.8832192223227	92.959565947552	0.484433535718899	68	0.452137966670973	802	84.0524480041338	1.14640687859903	133.260061919505	169	70.5714767688287	67067	0	3003	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-031-PRE
PROJECT_CANMAN_0025_Ov_P_PE_426_EX	0.010394	90.282855493554	86.9924956705792	0.0865884163940735	6	3.94458341350779	591	67.4138926303637	1.04604749693388	144.325767263427	251.5	42.0089276225899	69069	0	8008	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-032-PRE
PROJECT_CANMAN_0026_Ov_P_PE_396_EX	0.016878	93.1982462377059	92.0132717146581	0.462140063988624	71	0.888730892285816	920	83.0311648299562	1.14576048951049	136.054545454545	183.5	60.1352641966426	0	0	20020	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-033-PRE
PROJECT_CANMAN_0026_Ov_P_PE_399_EX	0.017543	93.2166676167132	92.0766117539759	0.31351536225275	46	0.940546086758251	970	68.4717551160007	1.12952473058857	144.215495627714	232.285714285714	50.8996611993055	0	0	11011	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-033-POST
PROJECT_CANMAN_0028_Ov_P_PE_447_EX	0.016015	93.4186699968779	92.1635966281611	0.817983140805495	115	0.3933812051202	860	75.0046831095848	1.09197080291971	138.698816924002	291.444444444444	164.226883109321	0	0	13013	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-037-PRE
PROJECT_CANMAN_0031_Ov_P_PE_425_EX	0.015863	95.2909285759314	94.6920506839816	0.170207400869949	24	0.308894912689907	671	82.0336632415054	1.09759639822816	147.938211166975	243.6	58.6023890297998	0	0	20020	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-041-POST
PROJECT_CANMAN_0032_Ov_P_PE_423_EX	0.016135	95.2835450883173	94.6575766966222	0.229315153393244	31	0.340873876665634	669	74.4468546637744	1.10098116450619	138.098152725381	211	94.9315542904465	0	0	3003	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-043-PRE
PROJECT_CANMAN_0032_Ov_P_PE_439_EX	0.017046	95.1366889592866	94.350580781415	0.28745746802769	45	0.340255778481755	722	76.3404904376393	1.09066451439333	148.26429055929	234.625	64.3970835907963	0	0	7007	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-043-POST
PROJECT_CANMAN_0035_Ov_P_PE_410_EX	0.013095	93.4326078655976	92.5467735777014	0.366552119129439	41	0.389461626575029	761	84.0855288277969	1.11309253025202	136.711973845525	199.6	69.3587773825347	0	0	9009	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-051-POST
PROJECT_CANMAN_0035_Ov_P_PE_412_EX	0.014988	94.3821724045903	93.8751000800641	0.273552175073392	35	0.333600213504137	751	80.1441152922338	1.13596209444266	146.689735614308	219	83.4314089537028	0	0	1001	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-051-PRE
PROJECT_CANMAN_0035_Pb_R_PE_487_EX	0.015711	93.9278212717204	93.2594997135765	0.292788492139265	41	0.15912418051047	883	63.7133218763923	1.06204116884986	138.784712339906	374.777777777778	176.080649310844	0	0	8008	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-051-BC
PROJECT_CANMAN_0039_Ov_P_PE_406_EX	0.014756	94.3480618053673	93.6635944700461	0.311737598265112	41	0.365952832746002	734	81.404174573055	1.11163459235008	139.055739117943	197.75	70.1850233311922	0	0	8008	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-059-PRE
PROJECT_CANMAN_0039_Ov_P_PE_412_EX	0.014049	94.1988753647946	93.2593067122215	0.540963769663321	68	0.291835717844686	698	71.2506228201295	1.11417024501136	146.663064833006	250.857142857143	51.5819142486106	0	0	6006	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-059-POST
PROJECT_CANMAN_0040_Ov_P_PE_485_EX	0.011937	93.9013152383346	92.9127921588339	0.703694395576778	78	0.24294211275865	615	75.4712239256095	1.06997613365156	147.79685966634	291.666666666667	94.890580260752	0	0	4004	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-062-PRE
PROJECT_CANMAN_0041_Ov_P_PE_407_EX	0.013808	92.8519698725377	91.7801274623407	0.731460023174971	91	0.333140208574739	840	65.244785631518	1.12693389592124	132.961781452305	278.857142857143	120.099278660173	0	0	4004	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-063-PRE
PROJECT_CANMAN_0045_Ov_P_PE_308_EX	0.013954	89.27189336391	87.5304572165687	0.229324924752759	27	4.38583918589652	853	71.7357030242224	1.28428541967416	133.230954483423	164.888888888889	31.5680726348085	0	0	6006	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-075-PRE
PROJECT_CANMAN_0046_Ov_P_PE_365_EX	0.013838	93.6406995230525	92.6578985402515	0.375776846365082	46	0.607024136435901	744	72.3370429252782	1.14108322324967	139.97623089983	198.25	33.3419780457009	0	0	4004	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-076-PRE
PROJECT_CANMAN_0046_Ov_P_PE_389_EX	0.015784	93.3160162189559	92.2326406487582	0.373796249366447	52	0.544855549923974	910	63.4186517992904	1.13458131114706	140.543689320388	205.125	56.0545214501025	15015	0	7007	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-076-POST
PROJECT_CANMAN_0048_Ov_P_PE_407_EX	0.014498	92.7852117533453	91.2470685611809	0.200027590012415	24	1.84853083183887	749	89.7572078907436	1.08677385473055	139.300624442462	201	44.8241006602475	0	0	3003	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-082-POST
PROJECT_CANMAN_0048_Ov_P_PE_413_EX	0.013276	93.4543537210003	91.684242241639	0.233504067490208	27	1.70231997589635	612	67.859294968364	1.09769046986993	142.481341178367	295.6	59.2439026398498	98098	0	4004	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-082-PRE
PROJECT_CANMAN_0048_Pb_R_PE_524_EX	0.016101	93.932053909695	93.3730824172412	0.136637475933172	18	0.403701633438917	890	62.1700515495932	1.05086512403585	148.124702459667	277.125	111.062412070871	0	0	12012	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-082-BC
PROJECT_CANMAN_0049_Ov_P_PE_348_EX	0.016921	91.342119260091	89.5337155014479	0.720997576975356	113	1.50700313220259	1088	70.988712251049	1.18875471117607	136.523550724638	207	68.8447528864764	91091	0	18018	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-085-PRE
PROJECT_CANMAN_0049_Ov_P_PE_355_EX	0.017972	92.9056309815268	91.8762519474738	0.561985310482974	92	0.845760071221901	1022	72.4070776763855	1.17370826010545	140.16517937354	251.727272727273	113.798938251231	82082	0	12012	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-085-POST
PROJECT_CANMAN_0049_Pb_R_PE_486_EX	0.012701	95.1578615857019	94.5831036926226	0.251948665459413	31	0.0866073537516731	572	55.1688843398158	1.05934431977559	146.679712063545	232.333333333333	87.6749045559155	0	0	2002	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-085-BC
PROJECT_CANMAN_0052_Ov_P_PE_346_EX	0.017175	92.6171761280932	91.4468704512373	0.320232896652111	51	1.37991266375546	976	75.7671033478894	1.19262202894205	130.072735273779	183.571428571429	54.4133837077847	18018	0	1001	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-090-PRE
PROJECT_CANMAN_0052_Ov_P_PE_354_EX	0.018785	92.7388874101677	91.5145062549907	0.212935853074261	33	1.77269097684323	991	74.6020761245675	1.21743080793961	133.76545548476	158.25	29.5201202572076	0	0	10010	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-090-POST
PROJECT_CANMAN_0052_Pb_R_PE_484_EX	0.01513	94.5538664904164	93.9788499669531	0.3172504957039	40	0.145406477197621	754	92.6239259748843	1.05829695938448	146.098699846218	164	25.9229627936314	0	0	5005	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-090-BC
PROJECT_CANMAN_0053_Ov_P_PE_357_EX	0.012969	87.9558948261238	84.3935538592027	0.161924589405505	18	5.43603978718482	836	61.7472434266327	1.11246586031994	143.125361620058	194.166666666667	39.2955326836129	0	0	2002	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-092-PRE
PROJECT_CANMAN_0054_Ov_P_PE_353_EX	0.017182	91.1826329880107	89.1979979047841	0.494703759748574	77	2.50261901990455	1000	81.562099871959	1.20898286772651	134.301525499457	189.714285714286	52.0102030806437	13013	0	6006	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-093-PRE
PROJECT_CANMAN_0054_Ov_P_PE_376_EX	0.016694	93.3209536360369	92.0031148915778	0.640948843896011	96	0.766742542230742	880	77.950161734755	1.1483228897899	142.834777585211	269.333333333333	107.541723169299	69069	0	27027	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-093-POST
PROJECT_CANMAN_0054_Pb_R_PE_490_EX	0.015306	93.9108846204103	93.0746112635568	0.56187116163596	73	0.10453416960669	830	91.5588658042598	1.06695865191893	147.218171698901	318.555555555556	102.535751067194	0	0	8008	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-093-BC
PROJECT_CANMAN_0058_Ov_P_PE_398_EX	0.015544	94.1134843026248	93.7339166237777	0.154400411734431	22	0.205867215645908	859	83.7171899125064	1.13360198388097	138.835805591633	222.285714285714	67.5038925559414	0	0	6006	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-102-POST
PROJECT_CANMAN_0058_Ov_P_PE_399_EX	0.014844	94.0918889787119	93.3575855564538	0.35030988951765	38	0.444624090541633	759	74.1781191053624	1.12820098554003	133.734230686618	138.75	19.1882125274868	2002	0	2002	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-102-PRE
PROJECT_CANMAN_0058_Pb_R_PE_491_EX	0.014206	93.9602984654371	92.8973673095875	0.710967196959031	90	0.211178375334366	727	70.4631845699	1.06029551954242	146.610353611028	359.333333333333	64.5979015827054	12012	0	11011	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-102-BC
PROJECT_CANMAN_0061_Ov_P_PE_398_EX	0.017835	93.5351836276983	92.2007289038408	0.100925147182506	15	1.49705634987384	868	61.7381553125876	1.07807147935113	141.971346361348	273.375	101.217510219329	0	0	7007	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-106-POST
PROJECT_CANMAN_0063_Ov_P_PE_438_EX	0.016933	90.3029587196598	85.8619264158743	0.253942006732416	36	4.15165652867182	896	76.8499379909053	1.08064744133447	146.899744948009	272.777777777778	150.688625079649	47047	0	2002	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-108-PRE
PROJECT_CANMAN_0063_Ov_P_PE_449_EX	0.021298	93.2810592543901	91.6799699502301	0.1690299558644	35	1.48370739036529	1079	56.3996619400883	1.06932931424266	144.403583832486	233.333333333333	70.7782138482991	0	0	22022	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-108-POST
PROJECT_CANMAN_0063_Pb_R_PE_507_EX	0.020152	93.0180627233029	91.703056768559	0.630210400952759	114	0.823739579198094	1114	69.5414847161572	1.0487327253399	144.022245932249	304.444444444444	122.395634554606	5005	0	4004	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-108-BC
PROJECT_CANMAN_0065_Ov_P_PE_451_EX	0.017962	93.2245852354972	91.7937868834206	0.100211557732992	17	1.51430798352077	927	72.4473889321902	1.06704053020648	140.719856673634	253.166666666667	94.4182480008793	0	0	8008	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-110-PRE
PROJECT_CANMAN_0065_Ov_P_PE_466_EX	0.013522	92.4937139476409	89.8461766010945	0.391953852980328	46	2.15944386925011	670	74.0275107232658	1.05651769874123	144.78364116095	263.875	71.8478209481679	0	0	3003	181018_M00753_0068_d4wv5	PROJECT_CANMAN	093-110-POST
